Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202000006706;14;11;2020;14:00;1;53;53062;2;9;1;6;Chemin de terre rouge;47,8281840; -0,6895560
202000006708;26;11;2020;07:20;5;67;67343;2;2;5;3;29 Route de Saverne;48,6036940;7,6909180
202000006713;26;11;2020;12:30;1;83;83099;2;1;1;1;Boulevard Cavalier;43,4565330;6,6835770
202000006717;25;11;2020;15:55;1;26;26084;1;1;1;7;515 Route de Vialon;44,9921120;4,9173400
202000006741;17;5;2020;14:45;1;56;56260;2;1;1;3;STALINGRAD(PLACE DE);47,6586900; -2,7482900
202000006742;17;5;2020;13:55;1;53;53201;2;4;1;3;LOGES ( BOULEVARD DES );48,0601260; -0,8111040
202000006760;17;5;2020;12:10;1;75;75115;2;2;1;3;RUE BRANCION;48,8347140;2,3051840
202000006761;17;5;2020;15:00;1;75;75112;2;7;1;3;AVENUE DU TREMBLAY;48,8271500;2,4646300
202000006784;16;5;2020;15:15;1;82;82176;1;1;1;7;D8;43,9655310;1,5455530
202000006794;16;5;2020;18:20;1;49;49329;1;1;1;3;D111;47,3818430; -0,6539490
202000006796;15;5;2020;15:45;1;42;42043;2;1;1;7;Route de Saint Bonnet les Oules;45,5764940;4,3166830
202000006820;15;5;2020;15:45;1;95;95042;1;1;1;7;RD 9;49,0683130;2,2826240
202000006824;17;5;2020;10:30;1;68;68252;1;3;1;3;Route de RibeauvillÃ©;48,1642250;7,3666870
202000006826;16;5;2020;17:25;1;67;67464;1;2;7;3;Rue de Strasbourg;48,3241537;7,5716773
202000006845;16;5;2020;18:55;3;972;97209;2;1;2;7;PARADISIERS (AVENUE DES);14,6219400; -61,0368600
202000006853;17;5;2020;00:45;5;77;77407;2;3;1;-1;OLIVIERI(RUE A.) - D50;48,5304600;2,5517900
202000006854;15;5;2020;18:30;1;77;77186;2;3;1;3;ANDRE MAGINOT (BOULEVARD) - D417;48,4053100;2,6898300
202000006855;15;5;2020;17:20;1;77;77186;2;3;1;1;d301 de chantoiseau /grand veneur;48,4055848;2,7789559
202000006865;15;5;2020;20:04;1;37;37261;2;3;1;-1;PONT CHER (AVENUE DE);47,3717137;0,6776768
202000006868;16;5;2020;16:15;1;33;33529;1;1;1;7;RD804 piste cyclable;44,5722800; -1,2201200
202000006878;16;5;2020;04:38;5;75;75105;2;1;1;3;BOULEVARD SAINT MARCEL;48,8369810;2,3522960
202000006880;16;5;2020;17:50;1;75;75119;2;2;1;3;AVENUE DE FLANDRE;48,8943030;2,3817260
202000006881;16;5;2020;16:30;1;75;75118;2;1;1;3;BOULEVARD DE LA CHAPELLE;48,8841970;2,3543150
202000006883;16;5;2020;18:00;1;75;75116;2;1;1;3;ROUTE DE SEVRES A NEUILLY;48,8577420;2,2372610
202000006884;16;5;2020;11:30;1;75;75115;2;1;1;6;PORT DE GRENELLE;48,8539200;2,2873610
202000006885;16;5;2020;15:40;1;75;75114;2;1;1;6;BOULEVARD ARAGO;48,8344700;2,3338510
202000006887;16;5;2020;17:50;1;75;75112;2;1;1;2;RUE PROUDHON;48,8371460;2,3904787
202000006890;16;5;2020;11:15;1;75;75101;2;2;1;3;RUE DE RIVOLI;48,8590870;2,3464500
202000006904;16;5;2020;13:30;1;92;92049;2;1;1;3;GINOUX AV. HENRI NÂ°1 A 95 ET 2 A 104;48,8183910;2,3226370
202000006922;16;5;2020;16:20;1;29;29130;2;1;1;7;Route de TrÃ©gana;48,3559210; -4,6593830
202000006925;16;5;2020;12:00;1;84;84020;1;2;1;3;CHEMIN DE L'ORATOIRE;43,8567200;5,2881430
202000006961;3;3;2020;17:00;1;29;29019;2;6;1;3;Rond Point du Tromeur;48,4335359; -4,4994485
202000006995;28;2;2020;07:50;1;988;98818;2;1;1;2;LAROQUE (PROMENADE ROGER); -22,3027600;166,4432100
202000007015;25;2;2020;19:15;5;69;69388;2;2;1;3;JEAN XXIII                          (BD);45,7422000;4,8776000
202000007055;1;3;2020;16:00;1;83;83069;2;1;1;3;Route de lâAlmanarre;43,0907780;6,1293460
202000007059;25;2;2020;20:00;5;80;80021;2;3;1;3;ITALIE (AVENUE D');49,8715300;2,2844700
202000007060;26;2;2020;08:52;1;80;80021;2;1;1;3;JULES BARNI (RUE);49,8892500;2,3103000
202000007071;24;2;2020;18:20;2;76;76540;2;1;1;3;REPUBLIQUE. RUE DE LA;49,4380300;1,0964300
202000007073;27;2;2020;16:05;1;73;73065;2;2;2;3;CHEVALIERS TIREURS (AVENUE DES);45,5759100;5,9069200
202000007091;26;2;2020;15:30;1;66;66136;2;1;1;1;AGASSE PASCAL MARIE;42,6959200;2,8769100
202000007097;28;2;2020;14:20;1;64;64335;1;6;1;3;D817;43,3447500; -0,4307200
202000007104;27;2;2020;12:35;1;64;64102;2;1;2;3;BEYRIS (GIRATOIRE);43,4780700; -1,4920800
202000007120;1;3;2020;09:40;1;54;54339;2;4;1;1;LION D'OR (RUE DU);48,7090000;6,1811000
202000007138;16;9;2020;20:30;2;69;69386;2;2;1;3;CUVIER                              (R );45,7670685;4,8476478
202000007139;15;9;2020;09:00;1;971;97101;1;1;1;1;PETIT PEROU;16,2572696; -61,5120398
202000007151;16;9;2020;17:08;1;74;74012;2;1;1;2;ETREMBIERES (ROUTE D');46,1879600;6,2324400
202000007152;16;9;2020;19:10;1;71;71475;2;6;1;3;LYON (ROUTE DE );46,7649847;4,8424172
202000007163;16;9;2020;14:45;1;51;51454;2;1;1;2;Boulevard Pommery;49,2473889;4,0512357
202000007165;16;9;2020;15:20;1;45;45285;2;2;1;-1;Rue Gambetta-rue Paul Doumer;47,9076357;1,8795415
202000007167;16;9;2020;14:40;1;38;38185;2;2;1;2;Rue du 19 Mars 1962;45,1893400;5,7421500
202000007170;16;9;2020;20:00;2;35;35238;2;9;1;3;Boulevard dâArmorique;48,1296432; -1,6792866
202000007172;16;9;2020;14:40;1;35;35238;2;1;1;6;LIBERTE (BD DE LA);48,1069000; -1,6811500
202000007176;16;9;2020;18:50;2;33;33009;2;6;1;3;PLAGE (BD DE LA) DU 02 AU 194;44,6626600; -1,1642100
202000007177;16;9;2020;06:40;5;31;31149;2;6;1;3;RD POINT GASCOGNE;43,6085800;1,3267900
202000007179;15;9;2020;18:00;1;31;31069;2;4;1;3;GINESTET (RUE);43,6262600;1,3915900
202000007182;16;9;2020;07:45;1;27;27701;2;3;1;1;LACS (ROUTE DES) BLANCHE A GALION;49,2753700;1,2095800
202000007183;16;9;2020;20:45;5;27;27229;2;6;1;1;SAINT LEGER (RUE DU FAUBOURG);49,0345600;1,1560800
202000007184;13;9;2020;19:30;1;25;25056;2;1;1;2;BATTANT;47,2431270;6,0214950
202000007186;16;9;2020;10:20;1;17;17380;1;2;1;3;PALMYRE (AVENUE DE LA);45,6571600; -1,1207100
202000007211;16;9;2020;19:05;1;75;75117;2;4;1;-1;AVENUE DE LA GRANDE ARMEE;48,8752240;2,2909130
202000007214;16;9;2020;10:00;1;75;75117;2;1;1;3;AVENUE DE VILLIERS;48,8820430;2,3131650
202000007217;16;9;2020;08:05;1;75;75114;2;3;1;6;AVENUE DAVID WEILL;48,8212110;2,3343120
202000007218;16;9;2020;08:40;1;75;75112;2;1;1;3;BOULEVARD PONIATOWSKI;48,8331250;2,4011960
202000007219;16;9;2020;18:10;1;75;75111;2;3;1;3;PLACE DE LA REPUBLIQUE;48,8677580;2,3643920
202000007220;16;9;2020;18:00;1;75;75111;2;3;1;6;BOULEVARD VOLTAIRE;48,8630630;2,3712730
202000007221;16;9;2020;14:55;1;75;75111;2;3;1;3;BOULEVARD VOLTAIRE;48,8567020;2,3819590
202000007223;16;9;2020;20:25;5;75;75107;2;3;1;3;AVENUE DE SAXE;48,8460040;2,3138630
202000007240;16;9;2020;11:10;1;92;92046;2;1;1;7;Charles de gaulle;48,8245100;2,3011400
202000007250;16;9;2020;11:45;1;91;91363;1;1;1;3;D446;48,6536360;2,2120550
202000007251;16;9;2020;14:17;1;25;25370;2;3;1;3;Rue de la Gare;47,4372410;6,7798630
202000007261;16;9;2020;13:53;1;71;71321;1;1;1;3;Canal du Centre;46,8032929;4,5726405
202000007262;17;9;2020;08:55;1;89;89418;2;2;1;1;Rue Claude Aillot;47,8583030;3,9735160
202000007265;17;9;2020;11:30;1;42;42228;1;1;1;2;D5;45,5633730;4,0938230
202000007270;17;9;2020;11:00;1;02;02420;2;9;7;3;21 Rue de Bretagne;49,8979220;3,3199610
202000007278;17;9;2020;09:15;1;17;17292;1;1;1;3;D739;45,9651120; -0,7271580
202000007285;2;9;2020;12:20;1;74;74010;2;3;1;-1;44 Rue des Sports;45,8852730;6,0885560
202000007286;15;9;2020;20:15;5;33;33122;2;3;1;3;61 Av Saint Jacques de Compostelle;44,7382300; -0,6564900
202000007288;16;9;2020;17:22;1;21;21540;1;1;1;1;Chemin de Saint-Apollinaire Ã  Ruffey;47,3483240;5,0989120
202000007303;17;9;2020;17:30;1;60;60088;2;2;1;3;Rue Louis Denoual;49,1978100;2,2098930
202000007325;29;1;2020;18:00;5;67;67482;2;3;2;3;REMPART (RUE DU);48,5892780;7,7356370
202000007335;29;1;2020;07:55;5;56;56121;2;7;1;5;COSMAO-DUMANOIR ( BD );47,7541200; -3,3669500
202000007340;29;1;2020;19:45;5;49;49007;2;1;2;3;VOLNEY;47,4618600; -0,5415900
202000007359;29;1;2020;07:56;1;26;26198;2;6;1;3;VILLEPRE (Rond point de);44,5663650;4,7351430
202000007360;30;1;2020;08:45;2;18;18205;2;1;2;3;ORLEANS (ROUTE D');47,1235700;2,3709100
202000007382;30;1;2020;07:30;5;75;75116;2;7;1;-1;PORTE DE MADRID;48,8741501;2,2553821
202000007391;30;1;2020;14:42;1;75;75110;2;1;1;-1;QUAI DE VALMY;48,8735023;2,3632893
202000007392;30;1;2020;14:30;1;75;75110;2;7;2;3;PLACE FRANZ LISTZ;48,8779022;2,3516094
202000007394;30;1;2020;08:25;1;75;75109;2;1;2;2;BOULEVARD HAUSSMANN;48,8731075;2,3320250
202000007408;29;1;2020;07:45;1;92;92050;2;9;1;1;CHAMPS PIERREUX (AVENUE DES);48,8893300;2,2135000
202000007409;29;1;2020;17:20;1;92;92036;2;3;1;5;LOUISE MICHEL (PAIRS);48,9226600;2,3206100
202000007431;26;1;2020;16:05;1;51;51569;1;1;1;5;D227;49,2500367;3,9445119
202000007453;30;1;2020;08:50;1;38;38486;2;2;1;1;Rue du DauphinÃ©;45,1669700;5,6943100
202000007514;18;6;2020;18:30;1;67;67482;2;1;8;6;TEMPLE NEUF (RUE DU);48,5839200;7,7496200
202000007516;18;6;2020;15:55;1;66;66136;2;3;1;3;DE BONNEFOY ( RUE LOUIS);42,6763200;2,8806600
202000007525;18;6;2020;19:10;1;59;59009;2;2;1;-1;DECUGIS YVES RUE         RESTE;50,6190770;3,1422490
202000007528;18;6;2020;17:05;1;56;56083;2;1;1;5;Avenue de la RÃ©publique;47,8006700; -3,2850500
202000007530;18;6;2020;14:45;1;51;51454;2;1;1;3;Rue Ponsardin;49,2527287;4,0398722
202000007535;18;6;2020;18:55;1;34;34172;2;9;1;3;ASSAS (AVENUE D');43,6199500;3,8589200
202000007550;11;7;2020;02:25;5;54;54395;2;1;1;3;FOUCAULD (RUE CHARLES DE);48,7016606;6,1831623
202000007551;17;6;2020;15:15;1;11;11262;2;3;1;3;MISTRAL (BOULEVARD FREDERIC);43,1850600;3,0005300
202000007566;20;7;2020;04:38;5;33;33069;2;1;1;3;AVE DE TIVOLI;44,8628700; -0,5933900
202000007573;20;7;2020;14:00;1;17;17306;2;1;1;3;ROCHEFORT (DE)  (AVENUE);45,6488800; -1,0244100
202000007580;20;7;2020;02:42;5;13;13208;2;1;1;2;MENDES FRANCE (AVENUE);43,2537600;5,3760400
202000007581;19;6;2020;12:30;1;75;75119;2;1;1;3;AVENUE SIMON BOLIVAR;48,8769180;2,3743490
202000007587;19;6;2020;19:40;1;75;75117;2;7;1;3;RUE DU CAPORAL PEUGEOT;48,8879180;2,2887890
202000007591;19;6;2020;00:25;5;75;75116;2;1;1;2;ALLEE DE LONGCHAMP;48,8644370;2,2418700
202000007595;20;7;2020;22:05;2;75;75114;2;5;1;3;RUE D ALESIA;48,8305350;2,3192670
202000007601;20;7;2020;14:55;1;75;75109;2;2;1;3;BOULEVARD DES ITALIENS;48,8712760;2,3359300
202000007605;20;7;2020;20:30;1;75;75101;2;7;1;6;PLACE VENDOME;48,8670860;2,3290430
202000007607;20;7;2020;17:40;1;75;75104;2;3;1;6;RUE DE RIVOLI;48,8554560;2,3600900
202000007608;19;6;2020;14:25;1;75;75108;2;7;1;7;PLACE DE LA MADELEINE;48,8699890;2,3252480
202000007610;19;6;2020;00:15;5;75;75104;2;1;1;7;BOULEVARD HENRI IV;48,8514130;2,3632610
202000007655;20;7;2020;20:50;1;92;92048;2;1;1;2;PARIS (RUE DE) NÂ° 12 A 164;48,8125990;2,2447140
202000007657;20;6;2020;10:45;1;74;74071;2;3;1;3;75 Route d'Annecy;46,0274740;5,8903560
202000007661;18;7;2020;12:55;1;95;95229;2;6;1;7;Avenue Jean Rostand;49,0341805;2,3419283
202000007684;28;6;2020;10:26;1;76;76191;1;2;1;3;Terres de la Corbiere;49,7226286;1,1453594
202000007716;21;7;2020;07:40;1;973;97309;2;1;1;2;Rue Passiflore;4,8923640; -52,2853460
202000007756;19;6;2020;18:15;1;74;74003;1;1;1;2;D909;45,8922410;6,2578300
202000007806;19;7;2020;19:30;1;37;37261;2;1;1;-1;SAINT SAUVEUR (PONT);47,3732283;0,6785342
202000007807;18;6;2020;14:00;1;69;69388;2;2;1;2;ETATS UNIS (DES)                    (BD);45,7349034;4,8634163
202000007812;18;7;2020;17:00;1;30;30189;2;2;1;3;CITE FOULC (RUE);43,8322100;4,3607700
202000007813;18;6;2020;18:10;1;69;69385;2;1;1;-1;ROMAIN ROLLAND                      (QU);45,7624900;4,8288900
202000007817;17;6;2020;21:30;2;69;69152;2;6;1;3;BARRAGE                             (CH ;45,6934000;4,8280300
202000007830;19;7;2020;14:10;1;75;75106;2;1;1;3;QUAI MALAQUAIS;48,8583010;2,3335440
202000007833;19;7;2020;01:00;5;75;75120;2;1;1;3;RUE DES PYRENEES;48,8727540;2,3908330
202000007859;18;6;2020;19:05;1;45;45147;1;7;1;1;Rue Colonel Fabien;47,9365767;1,9122121
202000007869;18;6;2020;08:00;1;31;31555;2;4;1;3;CHE DU CANAL;43,5734700;1,4637500
202000007871;18;6;2020;20:50;1;29;29254;2;1;2;7;Route de Saint-Germain;48,5863756; -3,8402659
202000007887;12;7;2020;20:00;1;62;62633;1;1;1;3;D101;50,3535770;2,2192420
202000007895;20;7;2020;11:55;1;81;81171;1;1;1;5;Route de Barrabie;43,8399360;1,8412990
202000007908;14;10;2020;03:30;5;69;69387;2;2;1;3;TONY GARNIER                        (AV);45,7315900;4,8241500
202000007912;5;10;2020;07:50;1;91;91552;2;1;2;7;RUE SALVADOR ALLENDE;48,5913220;2,2581620
202000007921;13;10;2020;15:25;1;83;83123;1;1;1;2;HUIDE (CHEMIN DE) NÂ° PAIRS;43,1287300;5,7985100
202000007939;13;10;2020;14:50;1;56;56107;2;1;1;3;KERNEVEL (PORT DU);47,7181600; -3,3695100
202000007944;13;10;2020;07:30;5;51;51454;1;6;1;3;Rond-Point Porte Farman;49,2365355;4,0713448
202000007952;14;10;2020;08:00;2;35;35238;2;1;5;3;PARIS (RUE DE);48,1132800; -1,6616400
202000007954;14;10;2020;19:50;1;33;33318;2;3;1;2;AVE CAMILLE JULLIAN;44,7926800; -0,6148400
202000007959;14;10;2020;08:35;1;16;16015;2;3;1;3;route de Bordeaux;45,6371900;0,1285240
202000007978;14;10;2020;20:08;5;75;75118;2;1;1;3;RUE MARX DORMOY;48,8898720;2,3599330
202000007979;14;10;2020;19:35;5;75;75118;2;2;1;3;BOULEVARD BARBES;48,8855600;2,3495340
202000007984;14;10;2020;19:45;3;75;75115;2;5;1;3;BOULEVARD DU MONTPARNASSE;48,8450970;2,3201170
202000007986;14;10;2020;15:00;1;75;75113;2;1;1;3;RUE DE LA GLACIERE;48,8330850;2,3446340
202000007987;13;10;2020;08:15;1;75;75113;2;1;2;6;BOULEVARD MASSENA;48,8231440;2,3743030
202000007989;14;10;2020;08:55;1;75;75111;2;1;2;3;BOULEVARD VOLTAIRE;48,8536430;2,3871100
202000007991;14;10;2020;09:45;1;75;75110;2;2;2;3;RUE BEAUREPAIRE;48,8693340;2,3633780
202000007992;14;10;2020;14:05;1;75;75107;2;3;1;3;BOULEVARD SAINT GERMAIN;48,8569710;2,3246050
202000007994;14;10;2020;09:40;1;75;75101;2;4;2;3;VOIE GEORGES POMPIDOU;48,8578860;2,3439190
202000007996;14;10;2020;00:30;5;75;75101;2;2;1;6;BOULEVARD DE SEBASTOPOL;48,8577260;2,3477870
202000008011;12;10;2020;17:10;1;92;92050;1;1;8;6;CLEMENCEAU GEORGES AVENUE NÂ°IMPAIR;48,8862820;2,2121380
202000008030;15;10;2020;03:30;5;69;69063;2;1;1;6;2 Quai de la JonchÃ¨re;45,8139910;4,8451580
202000008035;14;10;2020;19:45;3;29;29191;1;1;2;7;Pen Ar Roz;48,5336580; -3,7556930
202000008059;27;8;2020;07:00;2;11;11076;1;6;1;3;Rond-point du 4e RÃ©giment Ãtranger (Zone militaire);43,3026720;1,9745400
202000008065;13;10;2020;12:15;1;73;73097;2;1;1;1;D21;45,5518680;6,0143600
202000008111;19;8;2020;18:00;5;988;98818;2;3;1;3;PROMENADE PIERRE VERNIER/ ROUTE D'ACCES AU MERIDIEN; -22,3096600;166,4526100
202000008122;19;8;2020;20:20;2;83;83034;1;1;1;-1;RUE DES 3 PINS;43,0990000;6,0620000
202000008127;18;8;2020;08:28;1;71;71497;2;2;1;3;SENNECE (ROUTE DE);46,3408599;4,8281254
202000008130;18;8;2020;10:01;1;64;64483;2;6;1;1;PASSICOT JEAN MARTIN (BD DU COMMANDANT);43,3863000; -1,6618000
202000008131;18;8;2020;08:20;1;64;64483;2;6;1;3;ITHURRALDE ANDRE (AVENUE);43,3971800; -1,6446600
202000008148;19;8;2020;16:00;1;35;35238;2;1;8;6;ALMA (DE L');48,1045519; -1,6773029
202000008158;19;8;2020;16:15;1;10;10387;2;2;1;3;JULES GUESDE (RUE);48,2905000;4,0821000
202000008163;19;8;2020;14:00;1;75;75119;2;2;1;3;AVENUE DE LA PORTE DU PRE SAINT GERVAIS;48,8819960;2,4025000
202000008169;19;8;2020;16:45;1;75;75110;2;2;8;6;RUE LOUIS BLANC;48,8810990;2,3651540
202000008171;19;8;2020;13:20;1;75;75103;2;1;1;7;BOULEVARD DE SEBASTOPOL;48,8623640;2,3503820
202000008172;18;8;2020;17:00;1;75;75103;2;3;1;7;RUE AUX OURS;48,8632320;2,3516650
202000008179;18;8;2020;18:30;1;94;94054;2;1;1;3;JEAN MERMOZ (R);48,7488840;2,4148300
202000008189;20;8;2020;09:45;1;95;95052;2;6;1;2;RD 922;49,1379972;2,2721469
202000008211;11;8;2020;15:30;1;51;51507;1;1;7;3;D85;49,1033334;4,9021969
202000008222;19;8;2020;10:10;1;11;11262;1;4;1;5;Route de Gruissan;43,1692640;3,0369790
202000008232;18;8;2020;17:55;1;29;29140;1;2;1;3;12 Rue de la Gare;48,3793794; -4,3106913
202000008236;15;8;2020;20:17;1;22;22135;2;1;1;7;23 Rue du Manaty;48,5793150; -3,3284870
202000008241;16;8;2020;09:45;1;38;38310;2;3;1;-1;D48;45,2587270;5,4764810
202000008250;20;8;2020;12:00;1;05;05145;2;1;1;-1;D944;44,6678480;6,2305190
202000008253;20;8;2020;18:45;1;45;45182;2;1;1;2;Rue du Docteur Pierre Segelle;47,6830430;1,7830410
202000008273;18;8;2020;13:50;1;13;13011;2;4;1;2;D27;43,7418170;4,7908120
202000008285;25;12;2020;15:50;1;987;98735;1;1;1;3;PIERRE LOTI (ALLEE QTIER POROI); -17,5553600; -149,5472600
202000008288;30;12;2020;15:55;1;974;97411;2;3;1;3;Rue Sainte Marie; -20,8836000;55,4602600
202000008292;29;12;2020;06:20;2;972;97209;2;1;1;3;BISHOP (Avenue Maurice);14,6105900; -61,0547400
202000008312;31;12;2020;13:45;1;64;64335;2;6;1;3;NOVELLA;43,3232100; -0,4204300
202000008317;31;12;2020;13:16;1;56;56107;2;6;2;3;CHAPELLE ST YVES (RUE DE LA);47,7271000; -3,3821300
202000008318;31;12;2020;10:37;1;56;56121;2;3;1;3;MONISTROL (RUE);47,7380000; -3,3819000
202000008325;31;12;2020;14:05;1;35;35238;2;1;2;3;FOUGERES (RUE DE);48,1213600; -1,6636700
202000008328;8;12;2020;18:45;3;33;33281;2;6;1;3;AVE DU MARECHAL LECLERC / AVE DE FONCASTEL;44,8372600; -0,6469900
202000008329;20;12;2020;03:30;3;33;33318;1;6;8;3;AVE DE NOES;44,8129400; -0,6352300
202000008331;30;12;2020;17:15;2;31;31555;2;1;1;2;MINIMES (BD DES) DU 1AU 76;43,6156300;1,4415400
202000008332;30;12;2020;15:25;1;31;31555;2;1;2;3;DIEBOLD (Place);43,5978200;1,4304500
202000008347;31;12;2020;13:30;1;75;75108;2;1;8;7;COURS ALBERT 1ER;48,8644570;2,3044480
202000008388;30;12;2020;12:10;1;973;97302;2;1;1;2;PREVOT (ERNEST);4,9340900; -52,3330700
202000008399;29;12;2020;15:15;1;69;69264;2;1;8;7;EUROPE L'  AV DE;45,9980000;4,7393000
202000008415;23;12;2020;19:50;3;33;33063;2;2;2;3;RUE DE SEM;44,8412000; -0,5619200
202000008417;30;12;2020;11:35;1;17;17300;2;1;1;3;CORDOUAN   RUE DU;46,1626000; -1,1494000
202000008442;30;12;2020;20:30;5;92;92072;2;1;2;7;HAUTS CLOSEAUX (RUE DES);48,8227582;2,2016698
202000008467;30;12;2020;18:45;4;973;97304;2;1;1;1;Avenue des FrÃ¨res Kennedy;5,1656600; -52,6415650
202000008488;24;11;2020;19:00;5;51;51454;2;1;1;3;Rue Saint Julien;49,2430400;4,0433081
202000008489;23;11;2020;12:00;1;51;51454;2;6;2;3;Place d'Estournelles de Constant;49,2323469;4,0332478
202000008496;24;11;2020;18:50;5;34;34172;2;6;1;1;JUVENAL (PONT);43,6062092;3,8980265
202000008509;24;11;2020;14:12;1;10;10387;2;1;1;3;CHOMEDEY DE MAISONNEUVE (AVE);48,3073100;4,0700300
202000008513;24;11;2020;06:25;3;75;75120;2;2;1;3;RUE DES PYRENEES;48,8739460;2,3853490
202000008514;24;11;2020;18:15;5;75;75119;2;1;1;6;BOULEVARD MACDONALD;48,8987960;2,3758360
202000008515;24;11;2020;09:43;1;75;75119;2;3;8;3;RUE DE CRIMEE;48,8875640;2,3803340
202000008517;23;11;2020;08:20;1;75;75116;2;5;2;3;CHAUSSEE LA MUETTE;48,8583020;2,2726410
202000008521;24;11;2020;19:05;5;75;75110;2;3;1;6;BOULEVARD DE BONNE NOUVELLE;48,8703510;2,3495640
202000008532;24;11;2020;07:55;1;92;92036;2;3;1;3;LOUIS ROCHE (AVENUE) (1/45);48,9241600;2,3198030
202000008537;24;11;2020;17:45;3;10;10245;1;1;1;2;DÃ©partementale 21;48,2523800;4,1700630
202000008554;24;11;2020;13:50;1;31;31499;2;1;1;3;avenue de toulouse;43,5150690;1,1778160
202000008562;25;11;2020;08:10;1;18;18197;2;1;1;6;1 Quai Farfadet;46,7181460;2,5059520
202000008585;24;11;2020;20:30;3;29;29247;2;1;2;7;C5 - Route de Quimper;47,9385350; -4,0246980
202000008596;23;11;2020;08:00;2;69;69142;2;2;1;3;GENERAL DE GAULLE                   (AV);45,7257300;4,8116000
202000008611;20;11;2020;08:20;1;62;62250;2;1;1;3;LECLERC (AV. DU GAL);50,4605800;2,9488400
202000008616;23;11;2020;08:10;2;56;56098;2;6;1;3;NORMANDIE NIEMEN ( BD );47,7607700; -3,3539700
202000008620;20;11;2020;12:24;1;49;49007;2;1;1;3;Boulevard Gaston Ramon;47,4881100; -0,5430100
202000008622;19;11;2020;13:50;1;44;44184;2;3;1;1;Avenue Albert De Mun;47,2784500; -2,2107800
202000008623;23;11;2020;08:00;1;44;44109;2;2;1;3;RUE JEAN JACQUES ROUSSEAU;47,2120000; -1,5591300
202000008645;23;11;2020;16:15;1;75;75112;2;1;1;3;AVENUE DAUMESNIL;48,8380070;2,3998980
202000008648;23;11;2020;18:10;5;75;75104;2;3;1;3;QUAI DE L HOTEL DE VILLE;48,8549330;2,3535280
202000008668;17;5;2020;10:15;1;54;54045;1;3;1;-1;RD1;48,5685920;6,3573930
202000008673;16;5;2020;09:35;1;83;83149;1;1;1;2;RD560 PK65;43,5581903;6,2757192
202000008683;17;5;2020;17:00;1;42;42279;2;2;7;1;167 Route de Saint Marcellin;45,4983310;4,2274640
202000008685;16;5;2020;18:00;1;95;95604;2;6;1;1;D317;49,0985730;2,5312570
202000008697;16;5;2020;12:15;1;73;73253;1;2;1;1;D88;45,5058790;6,5677747
202000008712;15;5;2020;06:35;1;973;97302;2;3;2;3;EUGENE GOBERT(RUE);4,9322596; -52,3300502
202000008742;14;5;2020;19:13;1;49;49007;2;1;1;7;GAULLE BOULEVARD CHARLES DE;47,4687400; -0,5590700
202000008743;14;5;2020;10:02;1;49;49007;2;1;1;3;GUINEL;47,4427800; -0,5349700
202000008752;15;5;2020;08:50;1;33;33063;2;2;1;3;RUE JULES FERRY / RUE DU MOULIN ROUGE / RUE OSCAR BALARESQUE CAUD;44,8420460; -0,6028410
202000008765;15;5;2020;08:15;1;75;75116;2;4;1;3;AVENUE DE LA PORTE DE SAINT CLOUD;48,8385930;2,2522660
202000008767;15;5;2020;12:08;1;75;75113;2;5;1;3;RUE DE TOLBIAC;48,8261620;2,3599880
202000008792;16;5;2020;15:55;1;41;41194;2;6;1;3;142 Avenue de Villefranche;47,3421450;1,7492080
202000008800;15;5;2020;18:10;1;56;56131;2;3;1;3;Kerhoat;48,0096415; -3,4359950
202000008804;16;5;2020;15:35;1;47;47179;2;7;1;1;D 276, PLACE DE LA MAIRIE;44,4912780;0,9391350
202000008807;16;5;2020;15:45;1;35;35291;1;2;1;3;Lieu Dit Colombel;48,5911618; -1,6337816
202000008808;16;5;2020;12:05;1;35;35112;1;3;1;3;La Guiberdiere;48,3516860; -1,1257550
202000008811;16;5;2020;12:00;1;15;15088;1;3;1;7;Le Puech des Ouilhes;44,9239898;2,2740488
202000008823;15;5;2020;08:00;1;87;87168;1;1;1;7;Chambouraud;45,6937410;0,7453270
202000008885;29;2;2020;20:15;5;38;38185;2;1;2;3;Boulevard Joseph Vallier;45,1800700;5,7118200
202000008888;28;2;2020;19:00;5;37;37261;2;7;2;-1;RABELAIS (PLACE);47,3844262;0,6763303
202000008898;27;2;2020;08:05;1;34;34172;2;2;2;2;MORSE (RUE SAMUEL);43,6065700;3,9133700
202000008906;14;2;2020;13:15;1;33;33063;2;3;1;1;RUE GEORGES BARRES / RUE RENE MAGNE;44,8885200; -0,5468000
202000008908;24;2;2020;16:35;1;33;33069;2;1;1;4;BD GODARD;44,8640300; -0,5807500
202000008909;14;2;2020;16:30;1;33;33063;2;2;1;1;RUE CLARE / RUE DU HAMEL;44,8316000; -0,5673100
202000008914;24;2;2020;18:15;1;33;33529;2;6;1;3;GRAILLY (RUE JEAN DE) DU 02 ET +;44,6267400; -1,1416400
202000008916;28;2;2020;12:25;1;31;31555;2;4;1;3;PONT DES DEMOISELLES;43,5877200;1,4601900
202000008922;6;2;2020;08:25;1;27;27681;2;2;5;3;Av Montgomery / Av des Capucins;49,0887000;1,4670000
202000008958;26;2;2020;14:30;1;10;10387;2;1;1;1;JACQUIN (RUE);48,3043300;4,0825200
